time	species	count	transcript	ribo_density
232.999436	proteinX	5.000000	5.000000	0.000000
232.999436	proteinX_rbs	0.000000	0.000000	0.000000
232.999436	ribosome	10.000000	0.000000	0.000000
232.999436	rnapol	0.000000	0.000000	0.000000
234.000792	__rnase	0.000000	0.000000	0.000000
234.000792	__rnase_site	0.000000	0.000000	0.000000
234.000792	phi1	1.000000	0.000000	0.000000
234.000792	proteinX	5.000000	5.000000	0.000000
234.000792	proteinX_rbs	0.000000	0.000000	0.000000
234.000792	ribosome	10.000000	0.000000	0.000000
234.000792	rnapol	0.000000	0.000000	0.000000
235.000755	__rnase	0.000000	0.000000	0.000000
235.000755	__rnase_site	0.000000	0.000000	0.000000
235.000755	phi1	1.000000	0.000000	0.000000
235.000755	proteinX	5.000000	5.000000	0.000000
235.000755	proteinX_rbs	0.000000	0.000000	0.000000
235.000755	ribosome	10.000000	0.000000	0.000000
235.000755	rnapol	1.000000	0.000000	0.000000
235.999392	__rnase	0.000000	0.000000	0.000000
235.999392	__rnase_site	0.000000	0.000000	0.000000
235.999392	phi1	1.000000	0.000000	0.000000
235.999392	proteinX	5.000000	5.000000	0.000000
235.999392	proteinX_rbs	0.000000	0.000000	0.000000
235.999392	ribosome	10.000000	0.000000	0.000000
235.999392	rnapol	1.000000	0.000000	0.000000
236.999095	__rnase	0.000000	0.000000	0.000000
236.999095	__rnase_site	0.000000	0.000000	0.000000
236.999095	phi1	1.000000	0.000000	0.000000
236.999095	proteinX	5.000000	5.000000	0.000000
236.999095	proteinX_rbs	0.000000	0.000000	0.000000
236.999095	ribosome	10.000000	0.000000	0.000000
236.999095	rnapol	1.000000	0.000000	0.000000
237.999325	__rnase	0.000000	0.000000	0.000000
237.999325	__rnase_site	0.000000	0.000000	0.000000
237.999325	phi1	1.000000	0.000000	0.000000
237.999325	proteinX	5.000000	5.000000	0.000000
237.999325	proteinX_rbs	0.000000	0.000000	0.000000
237.999325	ribosome	10.000000	0.000000	0.000000
237.999325	rnapol	1.000000	0.000000	0.000000
239.000018	__rnase	0.000000	0.000000	0.000000
239.000018	__rnase_site	0.000000	0.000000	0.000000
239.000018	phi1	1.000000	0.000000	0.000000
239.000018	proteinX	5.000000	5.000000	0.000000
239.000018	proteinX_rbs	0.000000	0.000000	0.000000
239.000018	ribosome	10.000000	0.000000	0.000000
239.000018	rnapol	1.000000	0.000000	0.000000
239.999571	__rnase	0.000000	0.000000	0.000000
239.999571	__rnase_site	0.000000	0.000000	0.000000
239.999571	phi1	1.000000	0.000000	0.000000
239.999571	proteinX	5.000000	5.000000	0.000000
239.999571	proteinX_rbs	0.000000	0.000000	0.000000
239.999571	ribosome	10.000000	0.000000	0.000000
239.999571	rnapol	1.000000	0.000000	0.000000
241.000177	__rnase	0.000000	0.000000	0.000000
241.000177	__rnase_site	1.000000	0.000000	0.000000
241.000177	phi1	1.000000	0.000000	0.000000
241.000177	proteinX	5.000000	6.000000	0.000000
241.000177	proteinX_rbs	1.000000	0.000000	0.000000
241.000177	ribosome	10.000000	0.000000	0.000000
241.000177	rnapol	0.000000	0.000000	0.000000
241.999399	__rnase	0.000000	0.000000	0.000000
241.999399	__rnase_site	1.000000	0.000000	0.000000
241.999399	phi1	1.000000	0.000000	0.000000
241.999399	proteinX	5.000000	6.000000	0.000000
241.999399	proteinX_rbs	1.000000	0.000000	0.000000
241.999399	ribosome	10.000000	0.000000	0.000000
241.999399	rnapol	0.000000	0.000000	0.000000
242.999661	__rnase	0.000000	0.000000	0.000000
242.999661	__rnase_site	0.000000	0.000000	0.000000
242.999661	phi1	1.000000	0.000000	0.000000
242.999661	proteinX	5.000000	5.000000	0.000000
242.999661	proteinX_rbs	0.000000	0.000000	0.000000
242.999661	ribosome	10.000000	0.000000	0.000000
242.999661	rnapol	1.000000	0.000000	0.000000
243.999800	__rnase	0.000000	0.000000	0.000000
243.999800	__rnase_site	1.000000	0.000000	0.000000
243.999800	phi1	1.000000	0.000000	0.000000
243.999800	proteinX	5.000000	6.000000	0.000000
243.999800	proteinX_rbs	1.000000	0.000000	0.000000
243.999800	ribosome	10.000000	0.000000	0.000000
243.999800	rnapol	0.000000	0.000000	0.000000
244.999948	__rnase	0.000000	0.000000	0.000000
244.999948	__rnase_site	0.000000	0.000000	0.000000
244.999948	phi1	1.000000	0.000000	0.000000
244.999948	proteinX	5.000000	5.000000	0.000000
244.999948	proteinX_rbs	0.000000	0.000000	0.000000
244.999948	ribosome	10.000000	0.000000	0.000000
244.999948	rnapol	0.000000	0.000000	0.000000
246.000050	__rnase	0.000000	0.000000	0.000000
246.000050	__rnase_site	0.000000	0.000000	0.000000
246.000050	phi1	1.000000	0.000000	0.000000
246.000050	proteinX	5.000000	5.000000	0.000000
246.000050	proteinX_rbs	0.000000	0.000000	0.000000
246.000050	ribosome	10.000000	0.000000	0.000000
246.000050	rnapol	1.000000	0.000000	0.000000
246.999643	__rnase	0.000000	0.000000	0.000000
246.999643	__rnase_site	0.000000	0.000000	0.000000
246.999643	phi1	1.000000	0.000000	0.000000
246.999643	proteinX	5.000000	5.000000	0.000000
246.999643	proteinX_rbs	0.000000	0.000000	0.000000
246.999643	ribosome	10.000000	0.000000	0.000000
246.999643	rnapol	0.000000	0.000000	0.000000
247.999607	__rnase	0.000000	0.000000	0.000000
247.999607	__rnase_site	0.000000	0.000000	0.000000
247.999607	phi1	1.000000	0.000000	0.000000
247.999607	proteinX	5.000000	5.000000	0.000000
247.999607	proteinX_rbs	0.000000	0.000000	0.000000
247.999607	ribosome	10.000000	0.000000	0.000000
247.999607	rnapol	0.000000	0.000000	0.000000
248.999770	__rnase	0.000000	0.000000	0.000000
248.999770	__rnase_site	0.000000	0.000000	0.000000
248.999770	phi1	1.000000	0.000000	0.000000
248.999770	proteinX	5.000000	5.000000	0.000000
248.999770	proteinX_rbs	0.000000	0.000000	0.000000
248.999770	ribosome	10.000000	0.000000	0.000000
248.999770	rnapol	1.000000	0.000000	0.000000
249.999723	__rnase	0.000000	0.000000	0.000000
249.999723	__rnase_site	1.000000	0.000000	0.000000
249.999723	phi1	1.000000	0.000000	0.000000
249.999723	proteinX	5.000000	5.000000	0.000000
249.999723	proteinX_rbs	0.000000	0.000000	0.000000
249.999723	ribosome	10.000000	0.000000	0.000000
249.999723	rnapol	0.000000	0.000000	0.000000
250.999083	__rnase	0.000000	0.000000	0.000000
250.999083	__rnase_site	1.000000	0.000000	0.000000
250.999083	phi1	1.000000	0.000000	0.000000
250.999083	proteinX	5.000000	6.000000	0.166667
250.999083	proteinX_rbs	0.000000	0.000000	0.000000
250.999083	ribosome	9.000000	0.000000	0.000000
250.999083	rnapol	0.000000	0.000000	0.000000
251.999574	__rnase	0.000000	0.000000	0.000000
251.999574	__rnase_site	1.000000	0.000000	0.000000
251.999574	phi1	1.000000	0.000000	0.000000
251.999574	proteinX	5.000000	6.000000	0.166667
251.999574	proteinX_rbs	0.000000	0.000000	0.000000
251.999574	ribosome	9.000000	0.000000	0.000000
251.999574	rnapol	0.000000	0.000000	0.000000
252.999018	__rnase	0.000000	0.000000	0.000000
252.999018	__rnase_site	1.000000	0.000000	0.000000
252.999018	phi1	1.000000	0.000000	0.000000
252.999018	proteinX	5.000000	6.000000	0.166667
252.999018	proteinX_rbs	0.000000	0.000000	0.000000
252.999018	ribosome	9.000000	0.000000	0.000000
252.999018	rnapol	1.000000	0.000000	0.000000
253.999358	__rnase	0.000000	0.000000	0.000000
253.999358	__rnase_site	0.000000	0.000000	0.000000
253.999358	phi1	1.000000	0.000000	0.000000
253.999358	proteinX	6.000000	6.000000	0.000000
253.999358	proteinX_rbs	0.000000	0.000000	0.000000
253.999358	ribosome	10.000000	0.000000	0.000000
253.999358	rnapol	1.000000	0.000000	0.000000
254.999124	__rnase	0.000000	0.000000	0.000000
254.999124	__rnase_site	0.000000	0.000000	0.000000
254.999124	phi1	1.000000	0.000000	0.000000
254.999124	proteinX	6.000000	6.000000	0.000000
254.999124	proteinX_rbs	0.000000	0.000000	0.000000
254.999124	ribosome	10.000000	0.000000	0.000000
254.999124	rnapol	0.000000	0.000000	0.000000
255.999012	__rnase	0.000000	0.000000	0.000000
255.999012	__rnase_site	0.000000	0.000000	0.000000
255.999012	phi1	1.000000	0.000000	0.000000
255.999012	proteinX	6.000000	6.000000	0.000000
255.999012	proteinX_rbs	0.000000	0.000000	0.000000
255.999012	ribosome	10.000000	0.000000	0.000000
255.999012	rnapol	0.000000	0.000000	0.000000
256.999259	__rnase	0.000000	0.000000	0.000000
256.999259	__rnase_site	0.000000	0.000000	0.000000
256.999259	phi1	1.000000	0.000000	0.000000
256.999259	proteinX	6.000000	6.000000	0.000000
256.999259	proteinX_rbs	0.000000	0.000000	0.000000
256.999259	ribosome	10.000000	0.000000	0.000000
256.999259	rnapol	1.000000	0.000000	0.000000
257.999288	__rnase	0.000000	0.000000	0.000000
257.999288	__rnase_site	1.000000	0.000000	0.000000
257.999288	phi1	1.000000	0.000000	0.000000
257.999288	proteinX	6.000000	7.000000	0.000000
257.999288	proteinX_rbs	1.000000	0.000000	0.000000
257.999288	ribosome	10.000000	0.000000	0.000000
257.999288	rnapol	0.000000	0.000000	0.000000
259.000194	__rnase	0.000000	0.000000	0.000000
259.000194	__rnase_site	0.000000	0.000000	0.000000
259.000194	phi1	1.000000	0.000000	0.000000
259.000194	proteinX	6.000000	6.000000	0.000000
259.000194	proteinX_rbs	0.000000	0.000000	0.000000
259.000194	ribosome	10.000000	0.000000	0.000000
259.000194	rnapol	0.000000	0.000000	0.000000
259.999352	__rnase	0.000000	0.000000	0.000000
259.999352	__rnase_site	0.000000	0.000000	0.000000
259.999352	phi1	1.000000	0.000000	0.000000
259.999352	proteinX	6.000000	6.000000	0.000000
259.999352	proteinX_rbs	0.000000	0.000000	0.000000
259.999352	ribosome	10.000000	0.000000	0.000000
259.999352	rnapol	1.000000	0.000000	0.000000
260.999013	__rnase	0.000000	0.000000	0.000000
260.999013	__rnase_site	0.000000	0.000000	0.000000
260.999013	phi1	1.000000	0.000000	0.000000
260.999013	proteinX	6.000000	6.000000	0.000000
260.999013	proteinX_rbs	0.000000	0.000000	0.000000
260.999013	ribosome	10.000000	0.000000	0.000000
260.999013	rnapol	1.000000	0.000000	0.000000
262.000721	__rnase	0.000000	0.000000	0.000000
262.000721	__rnase_site	0.000000	0.000000	0.000000
262.000721	phi1	1.000000	0.000000	0.000000
262.000721	proteinX	6.000000	6.000000	0.000000
262.000721	proteinX_rbs	0.000000	0.000000	0.000000
262.000721	ribosome	10.000000	0.000000	0.000000
262.000721	rnapol	1.000000	0.000000	0.000000
262.999248	__rnase	0.000000	0.000000	0.000000
262.999248	__rnase_site	0.000000	0.000000	0.000000
262.999248	phi1	1.000000	0.000000	0.000000
262.999248	proteinX	6.000000	6.000000	0.000000
262.999248	proteinX_rbs	0.000000	0.000000	0.000000
262.999248	ribosome	10.000000	0.000000	0.000000
262.999248	rnapol	1.000000	0.000000	0.000000
263.999714	__rnase	0.000000	0.000000	0.000000
263.999714	__rnase_site	0.000000	0.000000	0.000000
263.999714	phi1	1.000000	0.000000	0.000000
263.999714	proteinX	6.000000	6.000000	0.000000
263.999714	proteinX_rbs	0.000000	0.000000	0.000000
263.999714	ribosome	10.000000	0.000000	0.000000
263.999714	rnapol	1.000000	0.000000	0.000000
264.999182	__rnase	0.000000	0.000000	0.000000
264.999182	__rnase_site	1.000000	0.000000	0.000000
264.999182	phi1	1.000000	0.000000	0.000000
264.999182	proteinX	6.000000	7.000000	0.000000
264.999182	proteinX_rbs	1.000000	0.000000	0.000000
264.999182	ribosome	10.000000	0.000000	0.000000
264.999182	rnapol	0.000000	0.000000	0.000000
265.999145	__rnase	0.000000	0.000000	0.000000
265.999145	__rnase_site	0.000000	0.000000	0.000000
265.999145	phi1	1.000000	0.000000	0.000000
265.999145	proteinX	6.000000	6.000000	0.000000
265.999145	proteinX_rbs	0.000000	0.000000	0.000000
265.999145	ribosome	10.000000	0.000000	0.000000
265.999145	rnapol	0.000000	0.000000	0.000000
266.999624	__rnase	0.000000	0.000000	0.000000
266.999624	__rnase_site	0.000000	0.000000	0.000000
266.999624	phi1	1.000000	0.000000	0.000000
266.999624	proteinX	6.000000	6.000000	0.000000
266.999624	proteinX_rbs	0.000000	0.000000	0.000000
266.999624	ribosome	10.000000	0.000000	0.000000
266.999624	rnapol	0.000000	0.000000	0.000000
267.999357	__rnase	0.000000	0.000000	0.000000
267.999357	__rnase_site	0.000000	0.000000	0.000000
267.999357	phi1	1.000000	0.000000	0.000000
267.999357	proteinX	6.000000	6.000000	0.000000
267.999357	proteinX_rbs	0.000000	0.000000	0.000000
267.999357	ribosome	10.000000	0.000000	0.000000
267.999357	rnapol	1.000000	0.000000	0.000000
268.999274	__rnase	0.000000	0.000000	0.000000
268.999274	__rnase_site	0.000000	0.000000	0.000000
268.999274	phi1	1.000000	0.000000	0.000000
268.999274	proteinX	6.000000	6.000000	0.000000
268.999274	proteinX_rbs	0.000000	0.000000	0.000000
268.999274	ribosome	10.000000	0.000000	0.000000
268.999274	rnapol	1.000000	0.000000	0.000000
269.999144	__rnase	0.000000	0.000000	0.000000
269.999144	__rnase_site	0.000000	0.000000	0.000000
269.999144	phi1	1.000000	0.000000	0.000000
269.999144	proteinX	6.000000	6.000000	0.000000
269.999144	proteinX_rbs	0.000000	0.000000	0.000000
269.999144	ribosome	10.000000	0.000000	0.000000
269.999144	rnapol	1.000000	0.000000	0.000000
270.999488	__rnase	0.000000	0.000000	0.000000
270.999488	__rnase_site	0.000000	0.000000	0.000000
270.999488	phi1	1.000000	0.000000	0.000000
270.999488	proteinX	6.000000	6.000000	0.000000
270.999488	proteinX_rbs	0.000000	0.000000	0.000000
270.999488	ribosome	10.000000	0.000000	0.000000
270.999488	rnapol	1.000000	0.000000	0.000000
271.999071	__rnase	0.000000	0.000000	0.000000
271.999071	__rnase_site	0.000000	0.000000	0.000000
271.999071	phi1	1.000000	0.000000	0.000000
271.999071	proteinX	6.000000	6.000000	0.000000
271.999071	proteinX_rbs	0.000000	0.000000	0.000000
271.999071	ribosome	10.000000	0.000000	0.000000
271.999071	rnapol	1.000000	0.000000	0.000000
273.000014	__rnase	0.000000	0.000000	0.000000
273.000014	__rnase_site	1.000000	0.000000	0.000000
273.000014	phi1	1.000000	0.000000	0.000000
273.000014	proteinX	6.000000	7.000000	0.000000
273.000014	proteinX_rbs	1.000000	0.000000	0.000000
273.000014	ribosome	10.000000	0.000000	0.000000
273.000014	rnapol	0.000000	0.000000	0.000000
274.000130	__rnase	0.000000	0.000000	0.000000
274.000130	__rnase_site	0.000000	0.000000	0.000000
274.000130	phi1	1.000000	0.000000	0.000000
274.000130	proteinX	6.000000	6.000000	0.000000
274.000130	proteinX_rbs	0.000000	0.000000	0.000000
274.000130	ribosome	10.000000	0.000000	0.000000
274.000130	rnapol	0.000000	0.000000	0.000000
274.999734	__rnase	0.000000	0.000000	0.000000
274.999734	__rnase_site	0.000000	0.000000	0.000000
274.999734	phi1	1.000000	0.000000	0.000000
274.999734	proteinX	6.000000	6.000000	0.000000
274.999734	proteinX_rbs	0.000000	0.000000	0.000000
274.999734	ribosome	10.000000	0.000000	0.000000
274.999734	rnapol	1.000000	0.000000	0.000000
275.999527	__rnase	0.000000	0.000000	0.000000
275.999527	__rnase_site	0.000000	0.000000	0.000000
275.999527	phi1	1.000000	0.000000	0.000000
275.999527	proteinX	6.000000	6.000000	0.000000
275.999527	proteinX_rbs	0.000000	0.000000	0.000000
275.999527	ribosome	10.000000	0.000000	0.000000
275.999527	rnapol	1.000000	0.000000	0.000000
277.000906	__rnase	0.000000	0.000000	0.000000
277.000906	__rnase_site	0.000000	0.000000	0.000000
277.000906	phi1	1.000000	0.000000	0.000000
277.000906	proteinX	6.000000	6.000000	0.000000
277.000906	proteinX_rbs	0.000000	0.000000	0.000000
277.000906	ribosome	10.000000	0.000000	0.000000
277.000906	rnapol	1.000000	0.000000	0.000000
277.999431	__rnase	0.000000	0.000000	0.000000
277.999431	__rnase_site	0.000000	0.000000	0.000000
277.999431	phi1	1.000000	0.000000	0.000000
277.999431	proteinX	6.000000	6.000000	0.000000
277.999431	proteinX_rbs	0.000000	0.000000	0.000000
277.999431	ribosome	10.000000	0.000000	0.000000
277.999431	rnapol	1.000000	0.000000	0.000000
278.999478	__rnase	0.000000	0.000000	0.000000
278.999478	__rnase_site	0.000000	0.000000	0.000000
278.999478	phi1	1.000000	0.000000	0.000000
278.999478	proteinX	6.000000	6.000000	0.000000
278.999478	proteinX_rbs	0.000000	0.000000	0.000000
278.999478	ribosome	10.000000	0.000000	0.000000
278.999478	rnapol	1.000000	0.000000	0.000000
280.000356	__rnase	0.000000	0.000000	0.000000
280.000356	__rnase_site	1.000000	0.000000	0.000000
280.000356	phi1	1.000000	0.000000	0.000000
280.000356	proteinX	6.000000	6.000000	0.000000
280.000356	proteinX_rbs	0.000000	0.000000	0.000000
280.000356	ribosome	10.000000	0.000000	0.000000
280.000356	rnapol	0.000000	0.000000	0.000000
280.999067	__rnase	0.000000	0.000000	0.000000
280.999067	__rnase_site	0.000000	0.000000	0.000000
280.999067	phi1	1.000000	0.000000	0.000000
280.999067	proteinX	6.000000	6.000000	0.000000
280.999067	proteinX_rbs	0.000000	0.000000	0.000000
280.999067	ribosome	10.000000	0.000000	0.000000
280.999067	rnapol	0.000000	0.000000	0.000000
281.999384	__rnase	0.000000	0.000000	0.000000
281.999384	__rnase_site	0.000000	0.000000	0.000000
281.999384	phi1	1.000000	0.000000	0.000000
281.999384	proteinX	6.000000	6.000000	0.000000
281.999384	proteinX_rbs	0.000000	0.000000	0.000000
281.999384	ribosome	10.000000	0.000000	0.000000
281.999384	rnapol	1.000000	0.000000	0.000000
282.999192	__rnase	0.000000	0.000000	0.000000
282.999192	__rnase_site	1.000000	0.000000	0.000000
282.999192	phi1	1.000000	0.000000	0.000000
282.999192	proteinX	6.000000	6.000000	0.000000
282.999192	proteinX_rbs	0.000000	0.000000	0.000000
282.999192	ribosome	10.000000	0.000000	0.000000
282.999192	rnapol	0.000000	0.000000	0.000000
283.999098	__rnase	0.000000	0.000000	0.000000
283.999098	__rnase_site	0.000000	0.000000	0.000000
283.999098	phi1	1.000000	0.000000	0.000000
283.999098	proteinX	6.000000	6.000000	0.000000
283.999098	proteinX_rbs	0.000000	0.000000	0.000000
283.999098	ribosome	10.000000	0.000000	0.000000
283.999098	rnapol	0.000000	0.000000	0.000000
285.001478	__rnase	0.000000	0.000000	0.000000
285.001478	__rnase_site	0.000000	0.000000	0.000000
285.001478	phi1	1.000000	0.000000	0.000000
285.001478	proteinX	6.000000	6.000000	0.000000
285.001478	proteinX_rbs	0.000000	0.000000	0.000000
285.001478	ribosome	10.000000	0.000000	0.000000
285.001478	rnapol	1.000000	0.000000	0.000000
286.000389	__rnase	0.000000	0.000000	0.000000
286.000389	__rnase_site	0.000000	0.000000	0.000000
286.000389	phi1	1.000000	0.000000	0.000000
286.000389	proteinX	6.000000	6.000000	0.000000
286.000389	proteinX_rbs	0.000000	0.000000	0.000000
286.000389	ribosome	10.000000	0.000000	0.000000
286.000389	rnapol	1.000000	0.000000	0.000000
286.999367	__rnase	0.000000	0.000000	0.000000
286.999367	__rnase_site	0.000000	0.000000	0.000000
286.999367	phi1	0.000000	0.000000	0.000000
286.999367	proteinX	6.000000	6.000000	0.000000
286.999367	proteinX_rbs	0.000000	0.000000	0.000000
286.999367	ribosome	10.000000	0.000000	0.000000
286.999367	rnapol	0.000000	0.000000	0.000000
287.999518	__rnase	0.000000	0.000000	0.000000
287.999518	__rnase_site	1.000000	0.000000	0.000000
287.999518	phi1	1.000000	0.000000	0.000000
287.999518	proteinX	6.000000	7.000000	0.000000
287.999518	proteinX_rbs	1.000000	0.000000	0.000000
287.999518	ribosome	10.000000	0.000000	0.000000
287.999518	rnapol	0.000000	0.000000	0.000000
288.999042	__rnase	0.000000	0.000000	0.000000
288.999042	__rnase_site	0.000000	0.000000	0.000000
288.999042	phi1	1.000000	0.000000	0.000000
288.999042	proteinX	6.000000	6.000000	0.000000
288.999042	proteinX_rbs	0.000000	0.000000	0.000000
288.999042	ribosome	10.000000	0.000000	0.000000
288.999042	rnapol	0.000000	0.000000	0.000000
289.999719	__rnase	0.000000	0.000000	0.000000
289.999719	__rnase_site	0.000000	0.000000	0.000000
289.999719	phi1	1.000000	0.000000	0.000000
289.999719	proteinX	6.000000	6.000000	0.000000
289.999719	proteinX_rbs	0.000000	0.000000	0.000000
289.999719	ribosome	10.000000	0.000000	0.000000
289.999719	rnapol	1.000000	0.000000	0.000000
290.999132	__rnase	0.000000	0.000000	0.000000
290.999132	__rnase_site	0.000000	0.000000	0.000000
290.999132	phi1	1.000000	0.000000	0.000000
290.999132	proteinX	6.000000	6.000000	0.000000
290.999132	proteinX_rbs	0.000000	0.000000	0.000000
290.999132	ribosome	10.000000	0.000000	0.000000
290.999132	rnapol	1.000000	0.000000	0.000000
291.999243	__rnase	0.000000	0.000000	0.000000
291.999243	__rnase_site	0.000000	0.000000	0.000000
291.999243	phi1	1.000000	0.000000	0.000000
291.999243	proteinX	6.000000	6.000000	0.000000
291.999243	proteinX_rbs	0.000000	0.000000	0.000000
291.999243	ribosome	10.000000	0.000000	0.000000
291.999243	rnapol	1.000000	0.000000	0.000000
292.999946	__rnase	0.000000	0.000000	0.000000
292.999946	__rnase_site	0.000000	0.000000	0.000000
292.999946	phi1	1.000000	0.000000	0.000000
292.999946	proteinX	6.000000	6.000000	0.000000
292.999946	proteinX_rbs	0.000000	0.000000	0.000000
292.999946	ribosome	10.000000	0.000000	0.000000
292.999946	rnapol	1.000000	0.000000	0.000000
293.999031	__rnase	0.000000	0.000000	0.000000
293.999031	__rnase_site	0.000000	0.000000	0.000000
293.999031	phi1	0.000000	0.000000	0.000000
293.999031	proteinX	6.000000	6.000000	0.000000
293.999031	proteinX_rbs	0.000000	0.000000	0.000000
293.999031	ribosome	10.000000	0.000000	0.000000
293.999031	rnapol	0.000000	0.000000	0.000000
294.999098	__rnase	0.000000	0.000000	0.000000
294.999098	__rnase_site	0.000000	0.000000	0.000000
294.999098	phi1	1.000000	0.000000	0.000000
294.999098	proteinX	6.000000	6.000000	0.000000
294.999098	proteinX_rbs	0.000000	0.000000	0.000000
294.999098	ribosome	10.000000	0.000000	0.000000
294.999098	rnapol	0.000000	0.000000	0.000000
295.999126	__rnase	0.000000	0.000000	0.000000
295.999126	__rnase_site	0.000000	0.000000	0.000000
295.999126	phi1	1.000000	0.000000	0.000000
295.999126	proteinX	6.000000	6.000000	0.000000
295.999126	proteinX_rbs	0.000000	0.000000	0.000000
295.999126	ribosome	10.000000	0.000000	0.000000
295.999126	rnapol	0.000000	0.000000	0.000000
296.999009	__rnase	0.000000	0.000000	0.000000
296.999009	__rnase_site	0.000000	0.000000	0.000000
296.999009	phi1	0.000000	0.000000	0.000000
296.999009	proteinX	6.000000	6.000000	0.000000
296.999009	proteinX_rbs	0.000000	0.000000	0.000000
296.999009	ribosome	10.000000	0.000000	0.000000
296.999009	rnapol	0.000000	0.000000	0.000000
297.999508	__rnase	0.000000	0.000000	0.000000
297.999508	__rnase_site	0.000000	0.000000	0.000000
297.999508	phi1	1.000000	0.000000	0.000000
297.999508	proteinX	6.000000	6.000000	0.000000
297.999508	proteinX_rbs	0.000000	0.000000	0.000000
297.999508	ribosome	10.000000	0.000000	0.000000
297.999508	rnapol	0.000000	0.000000	0.000000
298.999459	__rnase	0.000000	0.000000	0.000000
298.999459	__rnase_site	0.000000	0.000000	0.000000
298.999459	phi1	1.000000	0.000000	0.000000
298.999459	proteinX	6.000000	6.000000	0.000000
298.999459	proteinX_rbs	0.000000	0.000000	0.000000
298.999459	ribosome	10.000000	0.000000	0.000000
298.999459	rnapol	0.000000	0.000000	0.000000
299.999226	__rnase	0.000000	0.000000	0.000000
299.999226	__rnase_site	0.000000	0.000000	0.000000
299.999226	phi1	1.000000	0.000000	0.000000
299.999226	proteinX	6.000000	6.000000	0.000000
299.999226	proteinX_rbs	0.000000	0.000000	0.000000
299.999226	ribosome	10.000000	0.000000	0.000000
299.999226	rnapol	1.000000	0.000000	0.000000
301.000828	__rnase	0.000000	0.000000	0.000000
301.000828	__rnase_site	0.000000	0.000000	0.000000
301.000828	phi1	1.000000	0.000000	0.000000
301.000828	proteinX	6.000000	6.000000	0.000000
301.000828	proteinX_rbs	0.000000	0.000000	0.000000
301.000828	ribosome	10.000000	0.000000	0.000000
301.000828	rnapol	0.000000	0.000000	0.000000
301.999126	__rnase	0.000000	0.000000	0.000000
301.999126	__rnase_site	0.000000	0.000000	0.000000
301.999126	phi1	1.000000	0.000000	0.000000
301.999126	proteinX	6.000000	6.000000	0.000000
301.999126	proteinX_rbs	0.000000	0.000000	0.000000
301.999126	ribosome	10.000000	0.000000	0.000000
301.999126	rnapol	0.000000	0.000000	0.000000
302.999415	__rnase	0.000000	0.000000	0.000000
302.999415	__rnase_site	0.000000	0.000000	0.000000
302.999415	phi1	0.000000	0.000000	0.000000
302.999415	proteinX	6.000000	6.000000	0.000000
302.999415	proteinX_rbs	0.000000	0.000000	0.000000
302.999415	ribosome	10.000000	0.000000	0.000000
302.999415	rnapol	0.000000	0.000000	0.000000
303.999934	__rnase	0.000000	0.000000	0.000000
303.999934	__rnase_site	1.000000	0.000000	0.000000
303.999934	phi1	1.000000	0.000000	0.000000
303.999934	proteinX	6.000000	7.000000	0.000000
303.999934	proteinX_rbs	1.000000	0.000000	0.000000
303.999934	ribosome	10.000000	0.000000	0.000000
303.999934	rnapol	0.000000	0.000000	0.000000
304.999739	__rnase	0.000000	0.000000	0.000000
304.999739	__rnase_site	0.000000	0.000000	0.000000
304.999739	phi1	1.000000	0.000000	0.000000
304.999739	proteinX	6.000000	6.000000	0.000000
304.999739	proteinX_rbs	0.000000	0.000000	0.000000
304.999739	ribosome	10.000000	0.000000	0.000000
304.999739	rnapol	0.000000	0.000000	0.000000
305.999541	__rnase	0.000000	0.000000	0.000000
305.999541	__rnase_site	0.000000	0.000000	0.000000
305.999541	phi1	1.000000	0.000000	0.000000
305.999541	proteinX	6.000000	6.000000	0.000000
305.999541	proteinX_rbs	0.000000	0.000000	0.000000
305.999541	ribosome	10.000000	0.000000	0.000000
305.999541	rnapol	1.000000	0.000000	0.000000
306.999353	__rnase	0.000000	0.000000	0.000000
306.999353	__rnase_site	1.000000	0.000000	0.000000
306.999353	phi1	1.000000	0.000000	0.000000
306.999353	proteinX	6.000000	7.000000	0.000000
306.999353	proteinX_rbs	1.000000	0.000000	0.000000
306.999353	ribosome	10.000000	0.000000	0.000000
306.999353	rnapol	0.000000	0.000000	0.000000
308.000235	__rnase	0.000000	0.000000	0.000000
308.000235	__rnase_site	1.000000	0.000000	0.000000
308.000235	phi1	1.000000	0.000000	0.000000
308.000235	proteinX	6.000000	7.000000	0.000000
308.000235	proteinX_rbs	1.000000	0.000000	0.000000
308.000235	ribosome	10.000000	0.000000	0.000000
308.000235	rnapol	0.000000	0.000000	0.000000
308.999103	__rnase	0.000000	0.000000	0.000000
308.999103	__rnase_site	1.000000	0.000000	0.000000
308.999103	phi1	1.000000	0.000000	0.000000
308.999103	proteinX	6.000000	7.000000	0.000000
308.999103	proteinX_rbs	1.000000	0.000000	0.000000
308.999103	ribosome	10.000000	0.000000	0.000000
308.999103	rnapol	1.000000	0.000000	0.000000
309.999245	__rnase	0.000000	0.000000	0.000000
309.999245	__rnase_site	0.000000	0.000000	0.000000
309.999245	phi1	1.000000	0.000000	0.000000
309.999245	proteinX	6.000000	7.000000	0.142857
309.999245	proteinX_rbs	0.000000	0.000000	0.000000
309.999245	ribosome	9.000000	0.000000	0.000000
309.999245	rnapol	1.000000	0.000000	0.000000
